date;city;duration;shape;location
28/08/2003;apache junction;60;OTRA;(33.415,-111.5488889)
03/08/2011;lakeview;360;OTRA;(42.1888889,-120.3447222)
04/09/2008;eldridge;10;OTRA;(33.9227778,-87.6172222)
04/09/1994;ewa beach;10;OTRA;(21.3155556,-158.0072222)
09/09/2012;waukegan;180;CIRCULAR;(42.3636111,-87.8447222)
19/09/2005;sonoma;300;OTRA;(38.2919444,-122.4569444)
23/09/2004;twin falls;180;OTRA;(42.5630556,-114.46)
26/09/2013;turlock;4;OTRA;(37.4947222,-120.8455556)
28/09/2009;green bay;300;TRIANGULAR;(44.5191667,-88.0197222)
15/10/2000;clear lake;3;OTRA;(33.0780556,-96.495)
30/04/2010;savannah;3600;OTRA;(35.2247222,-88.2491667)
06/08/2004;tualatin;900;OTRA;(45.3841667,-122.7627778)
15/01/2007;abbeville;3;OTRA;(34.1780556,-82.3791667)
14/12/2008;anniston;1200;OTRA;(33.6597222,-85.8316667)
26/12/2013;compton;90;OTRA;(33.8958333,-118.2191667)
06/09/2013;urbana;1200;TRIANGULAR;(40.1083333,-83.7525)
03/01/2011;fairless hills;360;OTRA;(40.1794444,-74.8555556)
17/08/2001;salt lake city;60;OTRA;(40.7608333,-111.8902778)
30/10/2008;furlong;240;OTRA;(40.2961111,-75.0825)
21/08/2011;san clemente;5;OTRA;(33.4269444,-117.6111111)
19/10/2009;detroit;900;OTRA;(42.3313889,-83.0458333)
24/02/1999;ely (20 miles north of);300;OTRA;(39.2475,-114.8877778)
26/02/2004;aledo;600;OTRA;(32.6958333,-97.6019444)
29/12/2003;fairfax;4;OTRA;(38.8461111,-77.3066667)
23/10/2005;jacksonville;120;TRIANGULAR;(34.7538889,-77.4305556)
11/07/2009;daytona beach;7200;OTRA;(29.2105556,-81.0230556)
06/12/2012;canajoharie;30;OTRA;(42.9055556,-74.5722222)
08/01/2008;springfield;120;OTRA;(42.1013889,-72.5902778)
28/09/1998;fair lawn;2;TRIANGULAR;(40.9402778,-74.1322222)
15/04/1996;big stone gap;240;OTRA;(36.8816667,-82.7472222)
01/01/1995;oxnard;600;OTRA;(34.1975,-119.1761111)
04/02/2002;downey;300;CIRCULAR;(33.94,-118.1316667)
31/08/2010;burlingame;5400;OTRA;(38.7538889,-95.8347222)
28/09/1978;chelmsford;900;OTRA;(42.5997222,-71.3677778)
11/03/2011;north windham;3;OTRA;(41.7494444,-72.155)
06/08/1999;grayling;2700;OTRA;(44.6613889,-84.7147222)
31/01/2004;fort myers;600;OTRA;(26.6402778,-81.8725)
26/07/1974;claremont;10800;OTRA;(35.7144444,-81.1463889)
31/12/2009;mandeville;2700;OTRA;(30.3580556,-90.0655556)
19/11/2012;laie;360;OTRA;(21.6536111,-157.9272222)
02/12/2011;muncie;3600;OTRA;(40.1933333,-85.3863889)
15/11/2007;staunton;60;OTRA;(38.1494444,-79.0719444)
04/07/2013;bremerton;60;CIRCULAR;(47.5675,-122.6313889)
20/04/2006;rochester;240;CIRCULAR;(44.0216667,-92.4697222)
15/06/1975;levittown;5;OTRA;(40.155,-74.8291667)
19/03/2011;belen;7200;OTRA;(34.6627778,-106.7758333)
11/09/2003;tupper lake;1800;OTRA;(44.1669444,-74.5383333)
02/05/2008;parker;60;OTRA;(34.15,-114.2883333)
01/05/2013;grass valley;60;OTRA;(39.2191667,-121.06)
23/07/1987;scottsdale;1800;OTRA;(33.5091667,-111.8983333)
01/09/2013;wilsonville;20;OTRA;(45.3,-122.7725)
24/04/2008;lakeville;3;OTRA;(41.8458333,-70.95)
03/09/2011;pittsburg;60;OTRA;(38.0280556,-121.8836111)
28/01/2003;jacksonville;900;CIRCULAR;(30.3319444,-81.6558333)
25/09/2007;bayside;120;TRIANGULAR;(40.7683333,-73.7775)
02/10/2013;canton;180;OTRA;(40.7988889,-81.3786111)
20/05/1994;pittsburgh;12;OTRA;(40.4405556,-79.9961111)
10/01/2001;graham;900;OTRA;(36.0688889,-79.4008333)
10/01/2001;eagle rock;240;OTRA;(34.1388889,-118.2130556)
15/01/2002;port charlotte;300;OTRA;(26.9758333,-82.0908333)
02/07/2007;licking;300;OTRA;(37.4994444,-91.8569444)
23/01/1997;north kingstown;180;TRIANGULAR;(41.55,-71.4666667)
10/10/1979;poughkeepsie;900;OTRA;(41.7002778,-73.9213889)
06/01/2014;morgan hill;30;OTRA;(37.1305556,-121.6533333)
26/02/2001;charlotte;120;OTRA;(35.2269444,-80.8433333)
02/07/2010;elgin;300;OTRA;(42.0372222,-88.2811111)
08/12/2012;blackfoot;90;CIRCULAR;(43.1905556,-112.3441667)
12/12/2010;orlando;300;CIRCULAR;(28.5380556,-81.3794444)
21/09/2005;lynden;900;OTRA;(48.9466667,-122.4508333)
16/05/2011;fort worth;900;OTRA;(32.7252778,-97.3205556)
01/02/2013;katy;300;CIRCULAR;(29.7855556,-95.8241667)
29/12/2012;las vegas;180;OTRA;(36.175,-115.1363889)
11/10/2013;saginaw;4;OTRA;(43.4194444,-83.9508333)
20/08/2010;rodanthe;600;OTRA;(35.5933333,-75.4683333)
29/09/2013;el reno;120;OTRA;(35.5322222,-97.9547222)
21/07/2012;vienna;1800;OTRA;(39.3269444,-81.5486111)
20/11/2009;vista;300;OTRA;(33.2,-117.2416667)
02/10/2012;corona;600;OTRA;(33.8752778,-117.5655556)
11/07/2007;ramona;1500;OTRA;(33.0416667,-116.8672222)
16/11/2013;west des moines;60;OTRA;(41.6005556,-93.6088889)
27/12/2013;sterling;660;OTRA;(39.0061111,-77.4288889)
11/04/2001;riverview;300;OTRA;(42.1741667,-83.1794444)
05/10/2002;des plaines;900;TRIANGULAR;(42.0333333,-87.8833333)
01/02/2014;gresham;150;OTRA;(45.4983333,-122.4302778)
13/01/2002;jackson heights;45;OTRA;(40.7555556,-73.8858333)
23/09/2012;broadview;180;OTRA;(41.8638889,-87.8533333)
27/04/2008;honaunau;600;OTRA;(19.4269444,-155.9130556)
01/01/2013;stockton;720;OTRA;(37.9577778,-121.2897222)
24/10/2009;santa rosa;1200;OTRA;(38.4405556,-122.7133333)
26/07/2011;memphis;1800;OTRA;(35.1494444,-90.0488889)
04/07/2011;apple valley;180;OTRA;(44.7319444,-93.2175)
02/10/2008;carlsbad;300;OTRA;(33.1580556,-117.3497222)
05/10/2009;humansville;60;OTRA;(37.7944444,-93.5777778)
11/10/2012;phoenix;30;OTRA;(33.4483333,-112.0733333)
15/10/1989;glennallen;3600;OTRA;(62.1091667,-145.5463889)
17/10/2009;st. cloud;600;OTRA;(45.5608333,-94.1622222)
20/10/2005;brandon;4;OTRA;(27.9375,-82.2861111)
20/10/2013;stockton;960;OTRA;(37.9577778,-121.2897222)
23/10/2003;west seattle;5;OTRA;(47.6063889,-122.3308333)
25/10/2005;canon city;300;OTRA;(38.4,-105.2166667)
20/02/1987;bessemer;73800;OTRA;(33.4016667,-86.9544444)
30/10/2011;ronkonkoma;45;OTRA;(40.8152778,-73.1127778)
31/10/1981;weed;600;OTRA;(41.4227778,-122.385)
01/08/2011;arvada;30;CIRCULAR;(39.8027778,-105.0869444)
09/04/2004;columbus;5;OTRA;(32.4608333,-84.9877778)
05/07/2008;lucerne valley;6;OTRA;(34.4438889,-116.9669444)
29/03/2014;glendale;600;OTRA;(33.5386111,-112.1852778)
24/06/2012;nanticoke;120;OTRA;(41.2052778,-76.0052778)
25/11/2011;blue springs;60;OTRA;(39.0169444,-94.2813889)
12/04/2008;destin;15;TRIANGULAR;(30.3933333,-86.4958333)
01/12/2011;davie;600;CIRCULAR;(26.0625,-80.2333333)
05/04/2001;santee;1500;OTRA;(32.8383333,-116.9730556)
23/06/2007;washougal;10800;OTRA;(45.5827778,-122.3522222)
31/05/2013;austin;1800;OTRA;(30.2669444,-97.7427778)
18/10/1990;forest city;14400;OTRA;(35.3338889,-81.8652778)
16/12/2012;ocoee;120;OTRA;(28.5688889,-81.5441667)
14/03/2013;mt. pleasant;3600;OTRA;(32.7938889,-79.8627778)
10/02/2011;fresno;25;OTRA;(36.7477778,-119.7713889)
25/07/2009;chelsea;240;CIRCULAR;(42.3180556,-84.0205556)
17/11/2012;stafford;300;OTRA;(38.4219444,-77.4086111)
31/12/2012;greenville;120;OTRA;(34.8525,-82.3941667)
01/01/2014;gilroy;300;OTRA;(37.0058333,-121.5672222)
30/11/2008;modesto;60;OTRA;(37.6391667,-120.9958333)
27/07/2013;cordes junction;120;OTRA;(34.3322222,-112.1197222)
28/07/2002;inglewood;1800;OTRA;(33.9616667,-118.3522222)
21/01/1984;valier;180;OTRA;(48.3077778,-112.2488889)
20/08/2013;flat rock;360;OTRA;(42.0963889,-83.2919444)
05/05/2001;coto de caza;180;OTRA;(33.6041667,-117.5861111)
03/06/2013;indianapolis;5;OTRA;(39.7683333,-86.1580556)
10/08/2012;eden prairie;60;OTRA;(44.8547222,-93.4705556)
16/10/2012;burlington;360;TRIANGULAR;(40.8075,-91.1127778)
27/10/2012;springfield;2700;CIRCULAR;(39.9241667,-83.8088889)
22/10/2011;ventura county;600;OTRA;(34.2783333,-119.2922222)
24/08/2013;ravenna;9000;TRIANGULAR;(41.1575,-81.2422222)
10/01/1998;bremerton (over);300;OTRA;(47.5675,-122.6313889)
11/11/2011;albany;900;CIRCULAR;(42.6525,-73.7566667)
29/08/2004;new york city (brooklyn);180;CIRCULAR;(40.7141667,-74.0063889)
07/09/2011;heber city;180;OTRA;(40.5069444,-111.4125)
04/07/2009;federal way;120;CIRCULAR;(47.3225,-122.3113889)
14/01/2012;dallas;240;OTRA;(32.7833333,-96.8)
01/08/2009;redmond;180;OTRA;(47.6741667,-122.1202778)
03/10/2000;buckley;540;TRIANGULAR;(47.1633333,-122.0255556)
11/04/1967;nashville;1200;OTRA;(36.1658333,-86.7844444)
01/12/2001;siloam springs;5;CIRCULAR;(36.1880556,-94.5402778)
05/11/2007;tonopah;5;OTRA;(38.0672222,-117.2291667)
09/11/2013;pomfret;600;OTRA;(41.8975,-71.9630556)
01/11/2010;houston;300;OTRA;(29.7630556,-95.3630556)
10/11/2010;amarillo;90;TRIANGULAR;(35.2219444,-101.8308333)
14/11/1954;thelma (south of);300;OTRA;(31.5830556,-96.6108333)
17/11/2009;wrightsville beach;4500;OTRA;(34.2083333,-77.7966667)
19/11/2002;lumberton;45;OTRA;(34.6180556,-79.0088889)
20/10/1999;seattle;300;OTRA;(47.6063889,-122.3308333)
23/11/2000;west allenhurst;120;OTRA;(40.2361111,-74.0011111)
10/08/1999;portland;900;OTRA;(45.5236111,-122.675)
05/09/2001;honolulu;45;OTRA;(21.3069444,-157.8583333)
07/11/2012;gulfport (near);600;OTRA;(30.3672222,-89.0927778)
06/05/2012;chatham;240;OTRA;(39.6761111,-89.7044444)
12/11/2007;kingman;300;OTRA;(35.1894444,-114.0522222)
13/11/2007;cathedral city;60;OTRA;(33.7797222,-116.4644444)
16/11/2004;newport;240;TRIANGULAR;(41.49,-71.3133333)
27/11/2004;athens;10800;TRIANGULAR;(32.2047222,-95.8552778)
13/01/2009;gable;25;OTRA;(33.825,-80.1094444)
20/10/2012;glendale;300;OTRA;(33.5386111,-112.1852778)
16/07/2011;penfield;900;CIRCULAR;(43.1302778,-77.4758333)
14/08/2013;allentown (upper macungie twsp);600;TRIANGULAR;(40.6083333,-75.4905556)
18/08/2012;santa barbara;1800;CIRCULAR;(34.4208333,-119.6972222)
22/03/2001;las vegas;180;OTRA;(36.175,-115.1363889)
16/06/2006;somers;120;OTRA;(41.9852778,-72.4466667)
20/04/2010;las vegas;600;OTRA;(36.175,-115.1363889)
14/06/2012;norwalk;420;OTRA;(41.1175,-73.4083333)
28/04/2012;st. cloud;900;OTRA;(45.5608333,-94.1622222)
01/03/2012;sedona;600;OTRA;(34.8697222,-111.7602778)
23/03/2008;gallup;1200;OTRA;(35.5280556,-108.7419444)
10/06/2006;college place;1200;OTRA;(46.0494444,-118.3872222)
09/02/2013;decatur;300;OTRA;(33.7747222,-84.2963889)
14/11/2012;union city;1080;OTRA;(37.5958333,-122.0180556)
10/10/2008;cincinnati;900;OTRA;(39.1619444,-84.4569444)
16/07/2013;austintown;45;CIRCULAR;(41.1016667,-80.7647222)
31/12/2012;gainesville;600;OTRA;(29.6513889,-82.325)
05/04/2007;shelton;2;OTRA;(47.2152778,-123.0994444)
25/11/2011;trooper;300;CIRCULAR;(40.1497222,-75.4022222)
14/07/2013;falmouth;3600;OTRA;(41.5513889,-70.6152778)
01/01/2014;ocala;1200;OTRA;(29.1869444,-82.1402778)
14/03/2009;chicago;1200;OTRA;(41.85,-87.65)
12/07/2013;bellingham;900;TRIANGULAR;(48.7597222,-122.4869444)
27/10/2012;springfield;3600;OTRA;(39.9241667,-83.8088889)
22/10/2011;miami;180;CIRCULAR;(25.7738889,-80.1938889)
08/10/2000;west warwick;900;OTRA;(41.7,-71.4166667)
01/08/1965;virden;10;OTRA;(39.5008333,-89.7677778)
15/04/1989;idaho falls;600;OTRA;(43.4666667,-112.0333333)
06/12/2008;huntington beach;300;OTRA;(33.6602778,-117.9983333)
12/12/2009;long beach;360;OTRA;(33.7669444,-118.1883333)
13/12/2009;aventura;600;OTRA;(25.9561111,-80.1394444)
15/12/2007;los angeles;10;OTRA;(34.0522222,-118.2427778)
17/12/2011;titusville;10;OTRA;(28.6119444,-80.8077778)
17/12/2008;wautoma;300;TRIANGULAR;(44.0747222,-89.2877778)
19/12/2008;phoenix;120;OTRA;(33.4483333,-112.0733333)
23/12/2012;weehawken;4;OTRA;(40.7694444,-74.0208333)
26/12/2010;reno;5;CIRCULAR;(39.5297222,-119.8127778)
28/12/2006;bolivar;1200;OTRA;(40.3969444,-79.1519444)
06/12/2002;wrightsville beach;3;CIRCULAR;(34.2083333,-77.7966667)
17/05/2008;carrollton;20;OTRA;(32.9536111,-96.89)
18/04/2004;pinson;7;OTRA;(35.49,-88.7205556)
31/03/2009;new york city;2;OTRA;(40.7141667,-74.0063889)
30/06/2008;youngstown;600;OTRA;(41.0997222,-80.6497222)
01/01/1995;tucson;600;TRIANGULAR;(32.2216667,-110.9258333)
05/08/2011;sandwich;240;OTRA;(41.6458333,-88.6216667)
23/06/2012;duluth;1200;OTRA;(46.7833333,-92.1063889)
17/07/2007;west jordan;30;OTRA;(40.5,-111.95)
17/03/2012;gonzales;420;OTRA;(30.2383333,-90.92)
17/12/2012;fritch;15;CIRCULAR;(35.6397222,-101.6027778)
25/12/1997;los angeles (eagle rock);7200;OTRA;(34.0522222,-118.2427778)
19/05/2006;myrtle beach;480;OTRA;(33.6888889,-78.8869444)
12/11/2013;lincoln city;30;OTRA;(44.9583333,-124.0166667)
13/08/2008;bloomington;15;OTRA;(39.1652778,-86.5263889)
01/06/2013;louisburg;900;OTRA;(38.6194444,-94.6805556)
14/04/2013;rockledge;420;OTRA;(40.0811111,-75.09)
11/01/2001;rockford;600;OTRA;(42.2711111,-89.0938889)
21/07/2012;vacaville;1140;OTRA;(38.3566667,-121.9866667)
03/12/2013;captiva;20;OTRA;(26.5216667,-82.1894444)
11/01/2001;rockford;120;OTRA;(42.2711111,-89.0938889)
20/06/1989;albuquerque;600;OTRA;(35.0844444,-106.6505556)
11/04/1999;huntington beach;3600;OTRA;(33.6602778,-117.9983333)
31/08/1999;coral gables;420;CIRCULAR;(25.7211111,-80.2686111)
26/04/2014;cincinnati;900;OTRA;(39.1619444,-84.4569444)
30/10/2011;martinsville;1800;OTRA;(36.6913889,-79.8727778)
06/10/2012;st. charles;1200;OTRA;(41.9141667,-88.3086111)
13/06/2000;casper;120;OTRA;(42.8666667,-106.3125)
25/03/2011;hollywood;3300;OTRA;(26.0108333,-80.1497222)
04/10/2005;bonne terre;1800;TRIANGULAR;(37.9230556,-90.5552778)
23/05/2002;sacramento;900;OTRA;(38.5816667,-121.4933333)
31/12/2011;gainesville;300;CIRCULAR;(29.6513889,-82.325)
08/08/2013;san diego;300;CIRCULAR;(32.7152778,-117.1563889)
13/12/2008;los angeles;1200;OTRA;(34.0522222,-118.2427778)
19/05/2009;greeneville;3600;OTRA;(36.1630556,-82.8311111)
30/05/1999;el paso;900;OTRA;(31.7586111,-106.4863889)
15/12/2013;venice;300;OTRA;(27.0994444,-82.4544444)
22/06/2005;centerville;900;OTRA;(39.6283333,-84.1594444)
21/07/2012;marietta;600;OTRA;(33.9525,-84.55)
26/05/2013;new orleans;2100;CIRCULAR;(29.9544444,-90.075)
01/11/2012;waterville;420;CIRCULAR;(44.5519444,-69.6322222)
22/08/2012;lincoln city;2700;OTRA;(44.9583333,-124.0166667)
21/09/2013;powell;300;OTRA;(40.1577778,-83.0752778)
20/09/2008;san francisco;1200;CIRCULAR;(37.775,-122.4183333)
17/08/2013;evansville;900;OTRA;(37.9747222,-87.5558333)
04/05/2012;orem;5;CIRCULAR;(40.2969444,-111.6938889)
03/08/2004;mojave;5;OTRA;(35.0525,-118.1730556)
04/05/2013;greenwood;1800;OTRA;(39.6136111,-86.1066667)
23/12/2012;bear;240;OTRA;(39.6291667,-75.6586111)
28/03/2001;mahnomen;60;OTRA;(47.3152778,-95.9683333)
15/07/1973;connellsville;300;TRIANGULAR;(40.0177778,-79.5897222)
07/07/2012;seattle;600;CIRCULAR;(47.6063889,-122.3308333)
17/08/2013;danbury;480;CIRCULAR;(41.3947222,-73.4544444)
17/08/2012;warren;180;CIRCULAR;(42.4775,-83.0277778)
06/08/2007;texarkana;1800;OTRA;(33.4416667,-94.0375)
13/12/2004;machesney park;1200;OTRA;(42.3472222,-89.0388889)
29/04/2011;san jose;600;OTRA;(37.3394444,-121.8938889)
16/07/2011;onset;1200;OTRA;(41.7416667,-70.6583333)
25/08/2012;waxhaw;300;CIRCULAR;(34.9244444,-80.7436111)
01/10/2006;roseville;600;OTRA;(38.7522222,-121.2869444)
08/12/2010;newburgh;300;OTRA;(41.5033333,-74.0108333)
01/01/2012;kingston;1800;OTRA;(35.8808333,-84.5086111)
15/09/2013;gainesville;600;OTRA;(34.2977778,-83.8241667)
12/06/2012;richmond;13500;OTRA;(37.7477778,-84.2947222)
17/09/2011;avon;1800;OTRA;(39.7627778,-86.3997222)
01/12/1981;orlando;900;OTRA;(28.5380556,-81.3794444)
30/08/2003;maricopa;7200;OTRA;(33.0580556,-112.0469444)
14/12/2013;wellington;1200;OTRA;(26.6583333,-80.2416667)
21/03/2014;apache junction;1800;OTRA;(33.415,-111.5488889)
01/01/2007;cape coral;600;OTRA;(26.5625,-81.9497222)
30/06/2011;wyoming;120;TRIANGULAR;(42.9133333,-85.7052778)
07/06/2006;piedmont;1800;OTRA;(37.1544444,-90.6955556)
31/12/2007;daniels;1800;OTRA;(37.7430556,-81.1230556)
25/04/2000;wheaton;180;CIRCULAR;(39.0397222,-77.0555556)
10/07/1945;portsmouth;180;OTRA;(36.8352778,-76.2986111)
20/02/1947;syracuse;360;OTRA;(43.0480556,-76.1477778)
06/10/2004;oak lawn;10;OTRA;(41.7108333,-87.7580556)
01/10/1952;kansas city;90;OTRA;(39.0997222,-94.5783333)
13/07/1952;arlington;1200;OTRA;(38.8902778,-77.0844444)
10/06/1954;estes park;300;OTRA;(40.3772222,-105.5211111)
01/07/1955;carnation (on tolt river&#44 cascade mts.);480;OTRA;(47.6480556,-121.9127778)
01/04/1959;miami;2700;OTRA;(25.7738889,-80.1938889)
19/07/1959;salem;180;OTRA;(40.9008333,-80.8569444)
15/07/1963;portland;1200;OTRA;(45.5236111,-122.675)
20/08/1965;new york city (brooklyn);120;OTRA;(40.7141667,-74.0063889)
05/09/1966;bakersfield;180;CIRCULAR;(35.3733333,-119.0177778)
15/05/1968;st. louis;300;OTRA;(38.6272222,-90.1977778)
12/05/1968;valparaiso;109800;OTRA;(41.4730556,-87.0611111)
05/11/1970;beardstown;240;OTRA;(40.0175,-90.4241667)
05/12/1970;albuquerque;120;OTRA;(35.0844444,-106.6505556)
01/04/1972;sulphur springs;600;OTRA;(33.1383333,-95.6008333)
01/07/1972;provo (south of);1800;OTRA;(40.2338889,-111.6577778)
15/01/1975;miami;180;OTRA;(25.7738889,-80.1938889)
30/06/1976;hadley;120;OTRA;(37.0597222,-86.6069444)
10/09/1976;new york city (bronx);900;OTRA;(40.7141667,-74.0063889)
15/09/1978;covington;600;OTRA;(47.3483333,-122.1136111)
01/08/1978;garland;60;OTRA;(32.9125,-96.6386111)
07/05/1978;grand prairie;60;TRIANGULAR;(32.7458333,-96.9975)
15/06/1981;las vegas (desert outside of);5400;OTRA;(36.175,-115.1363889)
01/07/1985;magnolia;1200;OTRA;(39.8544444,-75.0394444)
06/07/1989;waterford;120;OTRA;(42.7022222,-83.4027778)
30/06/1991;bedford;1500;TRIANGULAR;(40.0186111,-78.5041667)
20/11/1991;fulton;300;OTRA;(36.5041667,-88.8741667)
12/04/1992;george west;180;OTRA;(28.3322222,-98.1172222)
15/12/1993;laguna beach;45;OTRA;(33.5422222,-117.7822222)
15/04/1995;gilbert;60;OTRA;(33.3527778,-111.7883333)
30/11/1996;outlook;3;OTRA;(46.3313889,-120.09)
30/06/1997;camarillo;1800;CIRCULAR;(34.2163889,-119.0366667)
15/07/1997;goldsboro;1200;OTRA;(35.3847222,-77.9930556)
01/03/1997;clinton;14400;CIRCULAR;(41.1397222,-112.0497222)
01/05/1999;san bernardino;600;TRIANGULAR;(34.1083333,-117.2888889)
11/08/2012;kearns;120;OTRA;(40.66,-111.9955556)
08/01/2008;stephenville;600;OTRA;(32.2205556,-98.2019444)
04/01/2012;shreveport;660;OTRA;(32.525,-93.75)
14/03/2003;lafayette;1800;OTRA;(40.4166667,-86.8752778)
06/02/1995;hamilton (near?);13;OTRA;(31.7036111,-98.1236111)
05/02/2014;deerfield beach;300;OTRA;(26.3180556,-80.1)
14/06/2008;elko;960;OTRA;(40.8325,-115.7622222)
30/09/2005;ventura;8;OTRA;(34.2783333,-119.2922222)
31/07/2010;south elgin;240;CIRCULAR;(41.9941667,-88.2922222)
15/11/1996;lima;600;OTRA;(40.7425,-84.1052778)
08/12/2011;early branch;180;TRIANGULAR;(32.7455556,-80.9280556)
31/12/2013;corvallis;60;CIRCULAR;(44.5647222,-123.2608333)
30/11/2013;oklahoma city;180;OTRA;(35.4675,-97.5161111)
28/12/2005;hampstead;1200;OTRA;(42.8744444,-71.1816667)
25/01/2007;aurora;30;OTRA;(39.7294444,-104.8313889)
05/11/2004;ashley;10800;CIRCULAR;(38.3294444,-89.1908333)
15/04/2013;corbin;30;OTRA;(36.9486111,-84.0969444)
19/05/2012;sumter;45;OTRA;(33.9202778,-80.3416667)
04/05/2008;apache junction;37800;OTRA;(33.415,-111.5488889)
22/04/2010;beaufort;360;CIRCULAR;(32.4313889,-80.67)
12/09/1999;union;900;OTRA;(40.6975,-74.2636111)
31/07/2002;severn;1800;OTRA;(39.1369444,-76.6986111)
02/10/2009;modesto;3600;OTRA;(37.6391667,-120.9958333)
28/07/2012;huntington;40;OTRA;(40.8680556,-73.4261111)
19/12/2003;austin;45;OTRA;(30.2669444,-97.7427778)
01/02/2000;houston;30;OTRA;(29.7630556,-95.3630556)
12/08/2001;fayetteville;18;OTRA;(33.4486111,-84.455)
10/06/2006;seattle;30;OTRA;(47.6063889,-122.3308333)
19/08/2011;las vegas;480;OTRA;(36.175,-115.1363889)
23/08/2002;monroe;60;OTRA;(47.8555556,-121.9697222)
12/11/1998;blaine;1;OTRA;(48.9938889,-122.7458333)
09/03/2013;coeur d&#39alene;180;OTRA;(47.6777778,-116.7794444)
07/07/2006;scottsdale;120;OTRA;(33.5091667,-111.8983333)
19/06/2007;beaverton;60;OTRA;(45.4872222,-122.8025)
15/03/2006;westfield;3600;OTRA;(40.6588889,-74.3477778)
08/11/2013;warren;600;OTRA;(42.4775,-83.0277778)
15/12/2005;bolton;15;OTRA;(42.4333333,-71.6083333)
07/07/2009;waynesville;30;OTRA;(35.4886111,-82.9888889)
20/02/2012;west barnstable;172800;OTRA;(41.7,-70.3)
27/08/2009;brookville;180;OTRA;(39.4230556,-85.0127778)
02/09/2012;milton;1200;OTRA;(43.4097222,-70.9888889)
23/06/2008;bremerton;1200;OTRA;(47.5675,-122.6313889)
10/07/2005;brook park;1200;CIRCULAR;(41.3983333,-81.8047222)
13/03/2012;crystal beach;600;OTRA;(28.0911111,-82.78)
02/01/2013;corona;300;OTRA;(40.7469444,-73.8605556)
31/07/2002;cazenovia;30;OTRA;(42.93,-75.8530556)
26/10/2001;tulsa;180;OTRA;(36.1538889,-95.9925)
08/09/2009;newbury park;240;OTRA;(34.1841667,-118.9097222)
28/10/2013;wellington;180;CIRCULAR;(26.6583333,-80.2416667)
30/08/2013;haymarket;30;OTRA;(38.8119444,-77.6366667)
01/08/2005;germantown;20;OTRA;(39.1730556,-77.2719444)
20/06/2007;columbus;180;OTRA;(39.9611111,-82.9988889)
01/01/2012;burlington;120;OTRA;(44.4758333,-73.2125)
31/12/2011;kennebunk;180;OTRA;(43.3838889,-70.5452778)
10/01/2009;williston (seen from  to ne);30;CIRCULAR;(44.4375,-73.0686111)
31/10/2011;somers point;300;OTRA;(39.3175,-74.595)
23/06/2012;santa rosa;300;OTRA;(38.4405556,-122.7133333)
03/08/2013;toledo;600;OTRA;(41.6638889,-83.5552778)
14/11/2013;saint albans;300;CIRCULAR;(44.8108333,-73.0836111)
30/07/2013;vancouver;15;OTRA;(45.6388889,-122.6602778)
12/05/2012;broken arrow;120;CIRCULAR;(36.0525,-95.7905556)
04/09/2012;moore (southeast of);180;OTRA;(35.3394444,-97.4863889)
17/01/2014;maricopa;1800;OTRA;(33.0580556,-112.0469444)
13/07/2013;south hadley;360;OTRA;(42.2583333,-72.575)
20/08/2001;milwaukie;120;OTRA;(45.4463889,-122.6380556)
24/10/2005;ely (7 mi. south of);600;OTRA;(39.2475,-114.8877778)
18/05/1999;keithville;900;OTRA;(32.3330556,-93.8361111)
24/06/2012;beverly;5400;OTRA;(42.5583333,-70.8805556)
19/06/2007;colorado springs;10;OTRA;(38.8338889,-104.8208333)
01/06/2007;taylorsville;900;OTRA;(38.0316667,-85.3425)
22/07/2005;stover;1500;OTRA;(37.1738889,-95.1944444)
14/07/1999;springfield;180;OTRA;(42.1013889,-72.5902778)
20/01/2013;lawrence;900;OTRA;(38.9716667,-95.235)
19/02/2013;stillwater;45;OTRA;(36.1155556,-97.0580556)
01/07/2009;mesa;600;OTRA;(33.4222222,-111.8219444)
07/08/1996;west manchester;60;OTRA;(38.6880556,-83.6094444)
07/08/1998;dickson city;50;OTRA;(41.4713889,-75.6080556)
07/09/2010;seaside;180;OTRA;(45.9933333,-123.9213889)
08/01/2000;knoxville;900;OTRA;(35.9605556,-83.9208333)
24/08/2013;fort wayne;1800;CIRCULAR;(41.1305556,-85.1288889)
28/03/2013;woodland park;1800;CIRCULAR;(40.7027778,-74.3791667)
12/10/2012;wellington;600;OTRA;(26.6583333,-80.2416667)
01/07/2011;myrtle beach;300;CIRCULAR;(33.6888889,-78.8869444)
17/10/2007;van nuys;20;CIRCULAR;(34.1866667,-118.4480556)
16/09/2011;odenton;180;CIRCULAR;(39.0838889,-76.7005556)
26/11/2011;auburn;600;CIRCULAR;(47.3075,-122.2272222)
14/03/2009;queen creek;300;OTRA;(33.2486111,-111.6336111)
03/07/2012;west harrison;420;OTRA;(39.5286111,-87.4222222)
01/05/1976;st. thomas;120;OTRA;(39.9175,-77.7980556)
25/01/2013;elk grove;240;OTRA;(38.4088889,-121.3705556)
21/05/2009;fredericksburg;120;OTRA;(38.3030556,-77.4608333)
24/07/2011;colonie;180;OTRA;(42.7177778,-73.8338889)
